label,score_col,n_orr,pearson,spearman,within_disease_pair_weighted_pearson,within_disease_pair_weighted_spearman,auc_success_above_disease_median,variant,shuffle_iter
signed_mag_tail_hard_reference:gene_shuffle_0012:hard_predicted_orr_pct,hard_predicted_orr_pct,44,0.1913686253183274,0.12376014955510233,0.16117545049587612,0.16092794780556055,0.6118012422360248,signed_mag_tail_hard_reference,12
signed_mag_tail_hard_reference:gene_shuffle_0013:hard_predicted_orr_pct,hard_predicted_orr_pct,44,0.16981436129968955,0.15507927178165903,0.2998832334187589,0.34633039282991035,0.6749482401656315,signed_mag_tail_hard_reference,13
signed_mag_tail_hard_reference:gene_shuffle_0014:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.1682868308104672,-0.09140361553736848,0.057355730307682116,0.023255163642969156,0.47929606625258797,signed_mag_tail_hard_reference,14
signed_mag_tail_hard_reference:gene_shuffle_0015:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.11015842373642123,-0.1582848390839731,0.058309509650258856,-0.040259536313933524,0.4668737060041408,signed_mag_tail_hard_reference,15
signed_mag_tail_hard_reference:gene_shuffle_0016:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.33521143233320505,-0.28854611801866964,-0.3015038267825931,-0.3026802457550012,0.34057971014492755,signed_mag_tail_hard_reference,16
signed_mag_tail_hard_reference:gene_shuffle_0017:hard_predicted_orr_pct,hard_predicted_orr_pct,44,0.12773587669691838,0.16574599599327083,0.32857379434890316,0.4535686487758811,0.6759834368530021,signed_mag_tail_hard_reference,17
signed_mag_tail_hard_reference:gene_shuffle_0018:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.09044621313725557,-0.05211599460162198,0.190835312167597,0.29689960721228015,0.5942028985507246,signed_mag_tail_hard_reference,18
signed_mag_tail_hard_reference:gene_shuffle_0019:hard_predicted_orr_pct,hard_predicted_orr_pct,44,0.12741981934248858,0.10804980515937855,0.04834080945232151,-0.007441607881153864,0.4337474120082816,signed_mag_tail_hard_reference,19
signed_mag_tail_hard_reference:gene_shuffle_0020:hard_predicted_orr_pct,hard_predicted_orr_pct,44,0.2033193290545645,0.273393701667145,0.20781297329077641,0.34641716104892195,0.7101449275362319,signed_mag_tail_hard_reference,20
signed_mag_tail_hard_reference:gene_shuffle_0021:hard_predicted_orr_pct,hard_predicted_orr_pct,44,0.006114723156365687,-0.05683588249293625,-0.04439508216462391,-0.14839972350031552,0.4306418219461698,signed_mag_tail_hard_reference,21
signed_mag_tail_hard_reference:gene_shuffle_0022:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.056209808376378276,-0.02488512405721521,0.022568040980795345,0.24666419510123236,0.5496894409937888,signed_mag_tail_hard_reference,22
signed_mag_tail_hard_reference:gene_shuffle_0023:hard_predicted_orr_pct,hard_predicted_orr_pct,44,0.09437481056167638,0.23322770281019373,0.03447572125904735,0.1895248113621113,0.5859213250517599,signed_mag_tail_hard_reference,23
signed_mag_tail_hard_reference:gene_shuffle_0024:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.07423819958278799,-0.10467881900466278,-0.261826280066879,-0.302713884783148,0.4503105590062112,signed_mag_tail_hard_reference,24
signed_mag_tail_hard_reference:gene_shuffle_0025:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.1331849601905971,-0.18364454866312277,-0.061022502944438686,-0.11593081040141266,0.49585921325051757,signed_mag_tail_hard_reference,25
signed_mag_tail_hard_reference:gene_shuffle_0026:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.05630530567021337,0.055540041483885146,-0.03846654314142368,0.15880065001950766,0.5445134575569358,signed_mag_tail_hard_reference,26
signed_mag_tail_hard_reference:gene_shuffle_0027:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.07445231390336914,-0.018037774347392163,-0.14021023685348943,-0.16699913426226257,0.4161490683229814,signed_mag_tail_hard_reference,27
signed_mag_tail_hard_reference:gene_shuffle_0028:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.2044694409150546,-0.2175421051913424,-0.048374936708305914,-0.12430499662315031,0.4803312629399586,signed_mag_tail_hard_reference,28
signed_mag_tail_hard_reference:gene_shuffle_0029:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.30823912493480937,-0.3119454081967809,-0.3727565386243707,-0.415716788657884,0.3612836438923395,signed_mag_tail_hard_reference,29
signed_mag_tail_hard_reference:gene_shuffle_0030:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.1149225078020921,-0.14813126908371238,-0.16799876819925774,-0.3162767922354329,0.4057971014492754,signed_mag_tail_hard_reference,30
signed_mag_tail_hard_reference:gene_shuffle_0031:hard_predicted_orr_pct,hard_predicted_orr_pct,44,0.1287808370810617,0.22272550686576748,0.2514703873788858,0.329546051987588,0.6045548654244306,signed_mag_tail_hard_reference,31
signed_mag_tail_hard_reference:gene_shuffle_0032:hard_predicted_orr_pct,hard_predicted_orr_pct,44,0.04265912285012877,-0.007875440269515985,0.2210814994022512,0.23254750551533615,0.5372670807453416,signed_mag_tail_hard_reference,32
signed_mag_tail_hard_reference:gene_shuffle_0033:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.08332098153398906,-0.049303216614276835,-0.29507102627415754,-0.3440438938112084,0.39337474120082816,signed_mag_tail_hard_reference,33
signed_mag_tail_hard_reference:gene_shuffle_0034:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.1701743495373555,-0.15967407588703522,-0.007879155046306355,0.08249664082088604,0.531055900621118,signed_mag_tail_hard_reference,34
signed_mag_tail_hard_reference:gene_shuffle_0035:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.0499500671515306,-0.007436790460233276,0.24335172673759065,0.28026538533560746,0.5227743271221532,signed_mag_tail_hard_reference,35
signed_mag_tail_hard_reference:gene_shuffle_0036:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.21129513635897207,-0.26543150104644625,-0.14224686601414827,-0.27712818048943144,0.34265010351966874,signed_mag_tail_hard_reference,36
signed_mag_tail_hard_reference:gene_shuffle_0037:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.25456514433082267,-0.3989308187710505,-0.26375240826526203,-0.4281346315677538,0.2836438923395445,signed_mag_tail_hard_reference,37
signed_mag_tail_hard_reference:gene_shuffle_0038:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.020852430212770716,0.03773050935457526,0.1609549693626934,0.17019661154616303,0.5942028985507246,signed_mag_tail_hard_reference,38
signed_mag_tail_hard_reference:gene_shuffle_0039:hard_predicted_orr_pct,hard_predicted_orr_pct,44,0.1250716448033694,0.16008112963177623,0.1878164839960173,0.3516068559139998,0.7008281573498965,signed_mag_tail_hard_reference,39
signed_mag_tail_hard_reference:gene_shuffle_0040:hard_predicted_orr_pct,hard_predicted_orr_pct,44,0.06377713967731127,0.0461696167256285,0.1205699397438872,0.2978426270631444,0.6625258799171843,signed_mag_tail_hard_reference,40
signed_mag_tail_hard_reference:gene_shuffle_0041:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.1856181497973502,-0.291286450549403,-0.24407403117101512,-0.35294665681084825,0.3219461697722567,signed_mag_tail_hard_reference,41
signed_mag_tail_hard_reference:gene_shuffle_0042:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.2952333585873984,-0.3587112615383499,-0.19912188514184082,-0.292591674707968,0.4057971014492754,signed_mag_tail_hard_reference,42
signed_mag_tail_hard_reference:gene_shuffle_0043:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.1780155721209116,-0.27158635433508366,-0.17639187385930738,-0.2501348203912924,0.3612836438923395,signed_mag_tail_hard_reference,43
signed_mag_tail_hard_reference:gene_shuffle_0044:hard_predicted_orr_pct,hard_predicted_orr_pct,44,0.2587392691999506,0.3800375220678239,0.24381893448752875,0.3949540942776069,0.6956521739130435,signed_mag_tail_hard_reference,44
signed_mag_tail_hard_reference:gene_shuffle_0045:hard_predicted_orr_pct,hard_predicted_orr_pct,44,0.03971178554377294,0.1310004198530812,-0.02637552013543417,-0.01411095137261713,0.5217391304347826,signed_mag_tail_hard_reference,45
signed_mag_tail_hard_reference:gene_shuffle_0046:hard_predicted_orr_pct,hard_predicted_orr_pct,44,0.15979749297180718,0.21945353533887652,0.022647934998912097,0.12438575171580622,0.6511387163561076,signed_mag_tail_hard_reference,46
signed_mag_tail_hard_reference:gene_shuffle_0047:hard_predicted_orr_pct,hard_predicted_orr_pct,44,0.12144543766959222,0.07379128566280467,0.05748473968160171,0.07347886468517492,0.5745341614906833,signed_mag_tail_hard_reference,47
signed_mag_tail_hard_reference:gene_shuffle_0048:hard_predicted_orr_pct,hard_predicted_orr_pct,44,0.23936298916736268,0.23911287212401877,0.2838141248143121,0.32986068580614913,0.7049689440993789,signed_mag_tail_hard_reference,48
signed_mag_tail_hard_reference:gene_shuffle_0049:hard_predicted_orr_pct,hard_predicted_orr_pct,44,0.005428377650372296,0.006348662387568755,0.21013786988495686,0.2850360749226938,0.5714285714285714,signed_mag_tail_hard_reference,49
signed_mag_tail_hard_reference:gene_shuffle_0050:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.25780397642282704,-0.3480234503244185,-0.34228164456042404,-0.46342986133479064,0.3447204968944099,signed_mag_tail_hard_reference,50
signed_mag_tail_hard_reference:gene_shuffle_0051:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.22649779820692778,-0.3788949366256512,-0.23537094564994,-0.3547999314088519,0.29606625258799174,signed_mag_tail_hard_reference,51
signed_mag_tail_hard_reference:gene_shuffle_0052:hard_predicted_orr_pct,hard_predicted_orr_pct,44,0.12980357316367197,0.24880326465954689,0.13551146983392606,0.34587834420895386,0.7070393374741201,signed_mag_tail_hard_reference,52
signed_mag_tail_hard_reference:gene_shuffle_0053:hard_predicted_orr_pct,hard_predicted_orr_pct,44,0.059225198940226154,-0.0040348271798781145,0.054449569362936594,0.03640920183887895,0.46790890269151136,signed_mag_tail_hard_reference,53
signed_mag_tail_hard_reference:gene_shuffle_0054:hard_predicted_orr_pct,hard_predicted_orr_pct,44,0.2021293318989674,0.2173330809288799,-0.09471238479931386,-0.16605308473713862,0.494824016563147,signed_mag_tail_hard_reference,54
signed_mag_tail_hard_reference:gene_shuffle_0055:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.17490989930308226,-0.19456397866185965,-0.13997542968819468,-0.14668543501340015,0.4026915113871636,signed_mag_tail_hard_reference,55
signed_mag_tail_hard_reference:gene_shuffle_0056:hard_predicted_orr_pct,hard_predicted_orr_pct,44,0.2959621613992855,0.10580037188655801,0.22222446779216432,0.06574286887157532,0.5362318840579711,signed_mag_tail_hard_reference,56
signed_mag_tail_hard_reference:gene_shuffle_0057:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.06098091648126336,-0.10450206282692673,-0.2401019858960608,-0.2787216406469507,0.4575569358178054,signed_mag_tail_hard_reference,57
signed_mag_tail_hard_reference:gene_shuffle_0058:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.04803743178851122,-0.05088957077200968,0.18658495660407803,0.260271940407125,0.6024844720496895,signed_mag_tail_hard_reference,58
signed_mag_tail_hard_reference:gene_shuffle_0059:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.008086013764659616,-0.0880217207104611,0.026098629223974903,-0.02745742052648746,0.453416149068323,signed_mag_tail_hard_reference,59
signed_mag_tail_hard_reference:gene_shuffle_0060:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.3601777274016196,-0.4634295996583065,-0.22719160122605772,-0.4433229527200693,0.2815734989648033,signed_mag_tail_hard_reference,60
signed_mag_tail_hard_reference:gene_shuffle_0061:hard_predicted_orr_pct,hard_predicted_orr_pct,44,0.2244973712774883,0.27830263253797877,0.23721339817702047,0.3353809594243803,0.6811594202898551,signed_mag_tail_hard_reference,61
signed_mag_tail_hard_reference:gene_shuffle_0062:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.3741995845071021,-0.4631254970275771,-0.24834836114132292,-0.403936468748827,0.3002070393374741,signed_mag_tail_hard_reference,62
signed_mag_tail_hard_reference:gene_shuffle_0063:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.2572930561563053,-0.35732673760170164,-0.04585270793573806,-0.027347491491929523,0.45962732919254656,signed_mag_tail_hard_reference,63
signed_mag_tail_hard_reference:gene_shuffle_0064:hard_predicted_orr_pct,hard_predicted_orr_pct,44,0.1852838689758549,0.27395565199014454,0.25926329806926923,0.388534401886095,0.660455486542443,signed_mag_tail_hard_reference,64
signed_mag_tail_hard_reference:gene_shuffle_0065:hard_predicted_orr_pct,hard_predicted_orr_pct,44,0.10275276202405054,0.20804569220890673,0.10325591149827468,0.259748713931567,0.5973084886128365,signed_mag_tail_hard_reference,65
signed_mag_tail_hard_reference:gene_shuffle_0066:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.23330549253864344,-0.3017681756566153,-0.20662307804161573,-0.2877419100424619,0.45652173913043476,signed_mag_tail_hard_reference,66
signed_mag_tail_hard_reference:gene_shuffle_0067:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.2808860484215526,-0.2589786394114497,0.06515500058387191,0.18360980497840199,0.5134575569358178,signed_mag_tail_hard_reference,67
signed_mag_tail_hard_reference:gene_shuffle_0068:hard_predicted_orr_pct,hard_predicted_orr_pct,44,0.31703701734754774,0.36582258821770053,0.36956990552883423,0.4410636296602444,0.7163561076604554,signed_mag_tail_hard_reference,68
signed_mag_tail_hard_reference:gene_shuffle_0069:hard_predicted_orr_pct,hard_predicted_orr_pct,44,0.31633729355140566,0.3088589003722516,0.16776887435188156,0.314825354793407,0.660455486542443,signed_mag_tail_hard_reference,69
signed_mag_tail_hard_reference:gene_shuffle_0070:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.2437782364619868,-0.25388031184100496,-0.175311273516834,-0.26992045506257467,0.40062111801242234,signed_mag_tail_hard_reference,70
signed_mag_tail_hard_reference:gene_shuffle_0071:hard_predicted_orr_pct,hard_predicted_orr_pct,44,0.27235196255918337,0.2667832816374846,0.1969905572198856,0.19605541901027657,0.6252587991718427,signed_mag_tail_hard_reference,71
signed_mag_tail_hard_reference:gene_shuffle_0072:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.31767750655333304,-0.36532735369563074,-0.4025212749109941,-0.4846390372210828,0.33436853002070394,signed_mag_tail_hard_reference,72
signed_mag_tail_hard_reference:gene_shuffle_0073:hard_predicted_orr_pct,hard_predicted_orr_pct,44,0.2379086851459811,0.22610790945321968,0.3085105797979347,0.29879436117493813,0.5755693581780539,signed_mag_tail_hard_reference,73
signed_mag_tail_hard_reference:gene_shuffle_0074:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.176032919348913,-0.2665983978248854,0.019546771080203102,-0.18397256480904228,0.39337474120082816,signed_mag_tail_hard_reference,74
signed_mag_tail_hard_reference:gene_shuffle_0075:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.2501471546613683,-0.3057489850354999,-0.06695342510748306,-0.08807645846322854,0.4192546583850932,signed_mag_tail_hard_reference,75
signed_mag_tail_hard_reference:gene_shuffle_0076:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.21434200354994923,-0.3021014759046524,-0.22578067483915654,-0.3133683141682234,0.36438923395445133,signed_mag_tail_hard_reference,76
signed_mag_tail_hard_reference:gene_shuffle_0077:hard_predicted_orr_pct,hard_predicted_orr_pct,44,0.0458763147448277,0.0746727997009363,0.15239212416041908,0.14301848289910998,0.5372670807453416,signed_mag_tail_hard_reference,77
signed_mag_tail_hard_reference:gene_shuffle_0078:hard_predicted_orr_pct,hard_predicted_orr_pct,44,0.1555641350815981,0.15439001738180355,0.055945335667751846,0.18643224549569246,0.6438923395445134,signed_mag_tail_hard_reference,78
signed_mag_tail_hard_reference:gene_shuffle_0079:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.012302157134230648,0.01814461946439902,-0.06034112782443372,-0.018577075497425464,0.5196687370600414,signed_mag_tail_hard_reference,79
signed_mag_tail_hard_reference:gene_shuffle_0080:hard_predicted_orr_pct,hard_predicted_orr_pct,44,0.3127433952351465,0.24543163297952064,0.1520879161319006,0.16046186170688684,0.598343685300207,signed_mag_tail_hard_reference,80
signed_mag_tail_hard_reference:gene_shuffle_0081:hard_predicted_orr_pct,hard_predicted_orr_pct,44,0.10838860825270535,0.142928301562727,0.1310634989977682,0.08223367203496428,0.5372670807453416,signed_mag_tail_hard_reference,81
signed_mag_tail_hard_reference:gene_shuffle_0082:hard_predicted_orr_pct,hard_predicted_orr_pct,44,0.284664510054992,0.2365405076267935,0.2484118260254041,0.1812536647974642,0.5507246376811594,signed_mag_tail_hard_reference,82
signed_mag_tail_hard_reference:gene_shuffle_0083:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.1534120099271341,-0.18078037679215397,-0.25455726073927243,-0.3165523902369771,0.42650103519668736,signed_mag_tail_hard_reference,83
signed_mag_tail_hard_reference:gene_shuffle_0084:hard_predicted_orr_pct,hard_predicted_orr_pct,44,0.0038936117921128943,-0.016355722153472415,0.0672296193382708,0.06492952564586527,0.4906832298136646,signed_mag_tail_hard_reference,84
signed_mag_tail_hard_reference:gene_shuffle_0085:hard_predicted_orr_pct,hard_predicted_orr_pct,44,0.017804494745236946,0.08112545378541533,0.03923258158045941,-0.004694343456093048,0.4109730848861284,signed_mag_tail_hard_reference,85
signed_mag_tail_hard_reference:gene_shuffle_0086:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.02512280230997485,0.038946334647531194,0.1961229910335809,0.3453377843406499,0.5745341614906833,signed_mag_tail_hard_reference,86
signed_mag_tail_hard_reference:gene_shuffle_0087:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.2394906328034428,-0.23184024128340544,-0.30039652752273655,-0.316706474960514,0.36645962732919257,signed_mag_tail_hard_reference,87
signed_mag_tail_hard_reference:gene_shuffle_0088:hard_predicted_orr_pct,hard_predicted_orr_pct,44,0.22110544176561145,0.24806438368006956,0.29244928816332233,0.3826088291405518,0.6946169772256728,signed_mag_tail_hard_reference,88
signed_mag_tail_hard_reference:gene_shuffle_0089:hard_predicted_orr_pct,hard_predicted_orr_pct,44,0.0736631515588748,0.04294810049207258,0.288534698685342,0.251050554534332,0.5289855072463768,signed_mag_tail_hard_reference,89
signed_mag_tail_hard_reference:gene_shuffle_0090:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.23603121218448497,-0.3141346523279131,-0.08502580496204268,-0.07195679933759819,0.453416149068323,signed_mag_tail_hard_reference,90
signed_mag_tail_hard_reference:gene_shuffle_0091:hard_predicted_orr_pct,hard_predicted_orr_pct,44,0.23598225066296213,0.2560813388395415,0.2636221045596395,0.38708764424406156,0.7008281573498965,signed_mag_tail_hard_reference,91
signed_mag_tail_hard_reference:gene_shuffle_0092:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.080116082161455,-0.08276827675463008,-0.10977313734038255,-0.1347709658861876,0.474120082815735,signed_mag_tail_hard_reference,92
signed_mag_tail_hard_reference:gene_shuffle_0093:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.18315472211349776,-0.3717938974784916,-0.23990111118684462,-0.23683444426329345,0.35921325051759834,signed_mag_tail_hard_reference,93
signed_mag_tail_hard_reference:gene_shuffle_0094:hard_predicted_orr_pct,hard_predicted_orr_pct,44,0.15499658033157027,0.275923237688819,0.050466954050141725,0.17989068931277144,0.6325051759834368,signed_mag_tail_hard_reference,94
signed_mag_tail_hard_reference:gene_shuffle_0095:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.37583600554567054,-0.3446392655925589,-0.3615734445367968,-0.31804385606022784,0.38509316770186336,signed_mag_tail_hard_reference,95
signed_mag_tail_hard_reference:gene_shuffle_0096:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.32752952354075926,-0.4067302033604952,-0.2708480578700476,-0.27605103228717465,0.39751552795031053,signed_mag_tail_hard_reference,96
signed_mag_tail_hard_reference:gene_shuffle_0097:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.20660447294546577,-0.15999731139419934,-0.3338362809892905,-0.37601042845780336,0.35403726708074534,signed_mag_tail_hard_reference,97
signed_mag_tail_hard_reference:gene_shuffle_0098:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.13912431828081764,-0.029691373428555972,-0.17137357034812056,-0.09405289328538458,0.4658385093167702,signed_mag_tail_hard_reference,98
signed_mag_tail_hard_reference:gene_shuffle_0099:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.4289972229956066,-0.47907845502890317,-0.41267902613328067,-0.4791236314908396,0.2919254658385093,signed_mag_tail_hard_reference,99
grid_covgate90_magm0005_tailm0020:real:hard_predicted_orr_pct,hard_predicted_orr_pct,44,0.6079706487039465,0.6804822505368814,0.47161390197991854,0.5415814742613776,0.7639751552795031,grid_covgate90_magm0005_tailm0020,real
grid_covgate90_magm0005_tailm0020:gene_shuffle_0000:hard_predicted_orr_pct,hard_predicted_orr_pct,44,0.2774496082884611,0.3429722379483574,0.16377062349881505,0.3383683033536805,0.6718426501035196,grid_covgate90_magm0005_tailm0020,0
grid_covgate90_magm0005_tailm0020:gene_shuffle_0001:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.0024561696254094267,-0.014157288350449526,0.15072568098141284,0.1282698991865717,0.546583850931677,grid_covgate90_magm0005_tailm0020,1
grid_covgate90_magm0005_tailm0020:gene_shuffle_0002:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.13920164971861332,-0.24569568074523018,-0.052808387913970384,-0.23311767629847938,0.3333333333333333,grid_covgate90_magm0005_tailm0020,2
grid_covgate90_magm0005_tailm0020:gene_shuffle_0003:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.20304106618154927,-0.1472879564852089,0.09560449247234458,0.10789407262706817,0.5238095238095238,grid_covgate90_magm0005_tailm0020,3
grid_covgate90_magm0005_tailm0020:gene_shuffle_0004:hard_predicted_orr_pct,hard_predicted_orr_pct,44,0.2881148003042965,0.2632510090803668,0.42824192727497834,0.5018698241511371,0.6532091097308489,grid_covgate90_magm0005_tailm0020,4
grid_covgate90_magm0005_tailm0020:gene_shuffle_0005:hard_predicted_orr_pct,hard_predicted_orr_pct,44,0.3812194750251828,0.3087997993065655,0.22335604286111008,0.25142939415451726,0.598343685300207,grid_covgate90_magm0005_tailm0020,5
grid_covgate90_magm0005_tailm0020:gene_shuffle_0006:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.16316877945644648,-0.2033720887601339,0.1277780049824393,0.05750268147220464,0.49585921325051757,grid_covgate90_magm0005_tailm0020,6
grid_covgate90_magm0005_tailm0020:gene_shuffle_0007:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.1605297127782841,-0.26077114135258284,-0.18782805792784169,-0.326051173292286,0.3146997929606625,grid_covgate90_magm0005_tailm0020,7
grid_covgate90_magm0005_tailm0020:gene_shuffle_0008:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.2072030697253115,-0.27678903911799746,-0.24507441546755818,-0.36460797963047137,0.36853002070393376,grid_covgate90_magm0005_tailm0020,8
grid_covgate90_magm0005_tailm0020:gene_shuffle_0009:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.1389489840996035,-0.16980964824009884,-0.3400090809182263,-0.4150562111596002,0.34057971014492755,grid_covgate90_magm0005_tailm0020,9
grid_covgate90_magm0005_tailm0020:gene_shuffle_0010:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.10950451803214444,-0.09460272998057533,-0.12490487770756988,-0.19632518546725677,0.37888198757763975,grid_covgate90_magm0005_tailm0020,10
grid_covgate90_magm0005_tailm0020:gene_shuffle_0011:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.09724483168332476,-0.04422075723443528,0.13731163471790295,0.22784625882575174,0.5527950310559007,grid_covgate90_magm0005_tailm0020,11
grid_covgate90_magm0005_tailm0020:gene_shuffle_0012:hard_predicted_orr_pct,hard_predicted_orr_pct,44,0.19314681428094183,0.1375367822513748,0.17839611942666314,0.17989675973638042,0.6107660455486542,grid_covgate90_magm0005_tailm0020,12
grid_covgate90_magm0005_tailm0020:gene_shuffle_0013:hard_predicted_orr_pct,hard_predicted_orr_pct,44,0.1504452139247475,0.1167813059539958,0.2756810859414878,0.2898838198704091,0.6438923395445134,grid_covgate90_magm0005_tailm0020,13
grid_covgate90_magm0005_tailm0020:gene_shuffle_0014:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.10762741210078455,-0.06253589211864732,0.13866916357011871,0.07862861404622265,0.489648033126294,grid_covgate90_magm0005_tailm0020,14
grid_covgate90_magm0005_tailm0020:gene_shuffle_0015:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.07372219449296097,-0.10847315255777852,0.08679357436673923,-0.008418274754644486,0.4834368530020704,grid_covgate90_magm0005_tailm0020,15
grid_covgate90_magm0005_tailm0020:gene_shuffle_0016:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.37405422777863506,-0.34962135793165966,-0.33458727104958275,-0.3077395640936805,0.35093167701863354,grid_covgate90_magm0005_tailm0020,16
grid_covgate90_magm0005_tailm0020:gene_shuffle_0017:hard_predicted_orr_pct,hard_predicted_orr_pct,44,0.04852264029770302,0.10467754103595656,0.23144623963463318,0.33895813424684473,0.660455486542443,grid_covgate90_magm0005_tailm0020,17
grid_covgate90_magm0005_tailm0020:gene_shuffle_0018:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.07759449845312354,-0.05349970269160413,0.2020602659663567,0.28655336953204413,0.5900621118012422,grid_covgate90_magm0005_tailm0020,18
grid_covgate90_magm0005_tailm0020:gene_shuffle_0019:hard_predicted_orr_pct,hard_predicted_orr_pct,44,0.10756982289092637,0.03625736461775738,-0.05120801551669,-0.13634867613554397,0.37577639751552794,grid_covgate90_magm0005_tailm0020,19
grid_covgate90_magm0005_tailm0020:gene_shuffle_0020:hard_predicted_orr_pct,hard_predicted_orr_pct,44,0.28538908755789394,0.3371061640799442,0.25205615888379757,0.3633013611049539,0.7028985507246377,grid_covgate90_magm0005_tailm0020,20
grid_covgate90_magm0005_tailm0020:gene_shuffle_0021:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.05138969780008816,-0.14879631602265497,-0.07433921850075612,-0.181396889238287,0.40165631469979296,grid_covgate90_magm0005_tailm0020,21
grid_covgate90_magm0005_tailm0020:gene_shuffle_0022:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.08613477892499107,-0.07067856400269668,-0.0017638636555333484,0.14005949986651037,0.5372670807453416,grid_covgate90_magm0005_tailm0020,22
grid_covgate90_magm0005_tailm0020:gene_shuffle_0023:hard_predicted_orr_pct,hard_predicted_orr_pct,44,0.09919843761922928,0.2549560432911436,0.04821695856251311,0.23073102515769683,0.5952380952380952,grid_covgate90_magm0005_tailm0020,23
grid_covgate90_magm0005_tailm0020:gene_shuffle_0024:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.05271314657268697,-0.14114127896574286,-0.20331721094706187,-0.2570621490146144,0.44616977225672877,grid_covgate90_magm0005_tailm0020,24
grid_covgate90_magm0005_tailm0020:gene_shuffle_0025:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.06684381600405875,-0.11824847602424325,0.0023803636565922393,-0.03774356340266301,0.5279503105590062,grid_covgate90_magm0005_tailm0020,25
grid_covgate90_magm0005_tailm0020:gene_shuffle_0026:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.021856375763910835,0.025123503604506044,-0.07730867184450511,0.14323972040189661,0.5414078674948241,grid_covgate90_magm0005_tailm0020,26
